"stop_code","stop_name","address","routes","url"
"Q10 014","Trạm xe buýt [Q10 014] Học viện hành chính quốc gia, Quận 10","113 Đường 3/2, Quận 10, Tp.Hồ Chí Minh","02, 07","https://xebuyt.net/162-hoc-vien-hanh-chinh-quoc-gia"
"11","Trạm xe bus (A) CV Thống Nhất 11","","11","https://xebuyt.net/1620-a-cv-thong-nhat-11"
"Q12 177","Trạm xe buýt [Q12 177] NVH Lao động Quận 12, Quận 12","NVH Lao động Q.12 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1620-nvh-lao-dong-quan-12"
"A12","Trạm xe bus CV Nghĩa Đô","","12, 39, 85","https://xebuyt.net/1621-cv-nghia-do"
"QTP 143","Trạm xe buýt [QTP 143] Trung Tâm Mua Sắm, Quận Tân Phú","214 Hòa Bình, Quận Tân Phú, Tp.Hồ Chí Minh","15, 32, 144","https://xebuyt.net/1621-trung-tam-mua-sam"
"A13","Trạm xe bus (A) Công Viên Nước Hồ Tây 13","","13","https://xebuyt.net/1622-a-cong-vien-nuoc-ho-tay-13"
"Q12 178","Trạm xe buýt [Q12 178] Thiệp Cưới, Quận 12","442 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1622-thiep-cuoi"
"A14","Trạm xe bus (A) Bờ Hồ 14","","14","https://xebuyt.net/1623-a-bo-ho-14"
"QTP 183","Trạm xe buýt [QTP 183] Đỗ Bí, Quận Tân Phú","156 Bình Long, Quận Tân Phú, Tp.Hồ Chí Minh","41, 144","https://xebuyt.net/1623-do-bi"
"Q12T185","Trạm xe buýt [Q12T185] Hiệp Thành 43, Quận 12","466A Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","145","https://xebuyt.net/1624-hiep-thanh-43"
"Q12 179","Trạm xe buýt [Q12 179] Ngã 3 Đông Quang, Quận 12","544 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1625-nga-3-dong-quang"
"QTP 184","Trạm xe buýt [QTP 184] Nguyễn Sơn, Quận Tân Phú","220B-C Bình Long, Quận Tân Phú, Tp.Hồ Chí Minh","144","https://xebuyt.net/1626-nguyen-son"
"Q12 180","Trạm xe buýt [Q12 180] Trường mầm non Hiệp Thành, Quận 12","38/4C Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1627-truong-mam-non-hiep-thanh"
"A19","Trạm xe bus (A) Trần Khánh Dư 19","","19","https://xebuyt.net/1628-a-tran-khanh-du-19"
"QHMT111","Trạm xe buýt [QHMT111] Chợ Hiệp Thành, Huyện Hóc Môn","50 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","145","https://xebuyt.net/1628-cho-hiep-thanh"
"A2","Trạm xe bus (A) Trần Khánh Dư 2","","02","https://xebuyt.net/1629-a-tran-khanh-du-2"
"Q12T186","Trạm xe buýt [Q12T186] Nhà văn hóa lao động Quận 12, Quận 12","Nhà văn hóa lao động Quận 12 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","145","https://xebuyt.net/1629-nha-van-hoa-lao-dong-quan-12"
"Q3 019","Trạm xe buýt [Q3 019] Nguyễn Đình Chiểu, Quận 3","31 Cao Thắng, Quận 3, Tp.Hồ Chí Minh","02","https://xebuyt.net/163-nguyen-dinh-chieu"
"48","Trạm xe bus Qua đường vào trạm bơm Yên Sở 40m - Đê Hữu Hồng","","48","https://xebuyt.net/163-qua-duong-vao-tram-bom-yen-so-40m-de-huu-hong"
"Q12T187","Trạm xe buýt [Q12T187] Trường Họa Mi 2, Quận 12","Trường Họa Mi 2 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","145","https://xebuyt.net/1630-truong-hoa-mi-2"
"QHMT112","Trạm xe buýt [QHMT112] KCN Tân Thới Hiệp, Huyện Hóc Môn","100 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","145","https://xebuyt.net/1631-kcn-tan-thoi-hiep"
"QHMT113","Trạm xe buýt [QHMT113] Cây xăng Hiệp Thành, Huyện Hóc Môn","138 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","145","https://xebuyt.net/1632-cay-xang-hiep-thanh"
"QHMT114","Trạm xe buýt [QHMT114] Ngã 3 Đông Quang, Huyện Hóc Môn","180 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","145","https://xebuyt.net/1633-nga-3-dong-quang"
"A22","Trạm xe bus (A) Gia Lâm 22","","22A","https://xebuyt.net/1634-a-gia-lam-22"
"QHMT116","Trạm xe buýt [QHMT116] Trường Nguyễn Trãi, Huyện Hóc Môn","74/4 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1634-truong-nguyen-trai"
"A23","Trạm xe bus (A) 32 Nguyễn Công Trứ 23","","23","https://xebuyt.net/1635-a-32-nguyen-cong-tru-23"
"QHMT250","Trạm xe buýt [QHMT250] Cây xăng Minh Luân, Huyện Hóc Môn","Trường Nguyễn Hữu Cầu Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1635-cay-xang-minh-luan"
"QHMT117","Trạm xe buýt [QHMT117] Ngã tư Nước Đá, Huyện Hóc Môn","127/1 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1636-nga-tu-nuoc-da"
"A25","Trạm xe bus (A) Nam Thăng Long 25","","25","https://xebuyt.net/1637-a-nam-thang-long-25"
"QHMT118","Trạm xe buýt [QHMT118] Trường CĐ GTVT, Huyện Hóc Môn","150A/1 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1637-truong-cd-gtvt"
"A26","Trạm xe bus (A) Mai Động 26","","26","https://xebuyt.net/1638-a-mai-dong-26"
"QHMT119","Trạm xe buýt [QHMT119] Ngã tư Trung Chánh, Huyện Hóc Môn","155/4 Nguyễn Ánh Thủ, Huyện Hóc Môn, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1638-nga-tu-trung-chanh"
"A27","Trạm xe bus (A) Bến xe Yên Nghĩa 27","","27","https://xebuyt.net/1639-a-ben-xe-yen-nghia-27"
"QTB 131","Trạm xe buýt [QTB 131] Cây xăng Lạc Long Quân, Quận Tân Bình","1103 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1639-cay-xang-lac-long-quan"
"Q1 007","Trạm xe buýt [Q1 007] Chợ Thái Bình, Quận 1","A43 Cống Quỳnh, Quận 1, Tp.Hồ Chí Minh","02, 27","https://xebuyt.net/164-cho-thai-binh"
"48","Trạm xe bus Gần đường rẽ Pháp Vân 50m - Đê Hữu Hồng","","48","https://xebuyt.net/164-gan-duong-re-phap-van-50m-de-huu-hong"
"QTB 132","Trạm xe buýt [QTB 132] Trạm Công Thọ, Quận Tân Bình","933 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1640-tram-cong-tho"
"QTB 133","Trạm xe buýt [QTB 133] Ni sư Huỳnh Liên, Quận Tân Bình","759 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1641-ni-su-huynh-lien"
"03A","Trạm xe bus (A) Bến xe Giáp Bát 3","","03A","https://xebuyt.net/1642-a-ben-xe-giap-bat-3"
"QTB 134","Trạm xe buýt [QTB 134] Chùa Giác Lâm, Quận Tân Bình","656 (133) Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1642-chua-giac-lam"
"A30","Trạm xe bus (A) Mai Động 30","","30","https://xebuyt.net/1643-a-mai-dong-30"
"QTB 135","Trạm xe buýt [QTB 135] Ngã tư Lạc Long Quân, Quận Tân Bình","523-525 (176A) Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1643-nga-tu-lac-long-quan"
"26","Trạm xe bus (A) Đại học Bách Khoa  31","","26, 31","https://xebuyt.net/1644-a-dai-hoc-bach-khoa-31"
"Q11 074","Trạm xe buýt [Q11 074] Âu Cơ, Quận 11","501 Lạc Long Quân, Quận 11, Tp.Hồ Chí Minh","38, 145, 148","https://xebuyt.net/1644-au-co"
"Q11 076","Trạm xe buýt [Q11 076] Trường Lê Quý Đôn, Quận 11","Trường Lạc Long Quân Lạc Long Quân, Quận 11, Tp.Hồ Chí Minh","38, 145, 148","https://xebuyt.net/1645-truong-le-quy-don"
"Q11 075","Trạm xe buýt [Q11 075] Trạm Đăng Kiểm, Quận 11","345F Lạc Long Quân, Quận 11, Tp.Hồ Chí Minh","38, 145, 148","https://xebuyt.net/1646-tram-dang-kiem"
"A34","Trạm xe bus (A) Bến xe Mỹ Đình 34","","34","https://xebuyt.net/1647-a-ben-xe-my-dinh-34"
"A35","Trạm xe bus (A) Trần Khánh Dư 35","","35A","https://xebuyt.net/1648-a-tran-khanh-du-35"
"QBTH 096","Trạm xe buýt [QBTH 096] Trường TH Nguyễn Đình Chiểu, Quận Bình Thạnh","22-24 Lê Quang Định, Quận Bình Thạnh, Tp.Hồ Chí Minh","24, 54, 146","https://xebuyt.net/1648-truong-th-nguyen-dinh-chieu"
"Q11 068","Trạm xe buýt [Q11 068] Cây Gõ, Quận 11","275 Minh Phụng, Quận 11, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1649-cay-go"
"BX 07","Trạm xe buýt [BX 07] Công Trường Mê Linh, Quận 1","CÔNG TRƯỜNG MÊ LINH Đông Du, Quận 1, Tp.Hồ Chí Minh","02","https://xebuyt.net/165-cong-truong-me-linh"
"48","Trạm xe bus Đối diện nhà thờ xứ Khuyến Lương - Đê Hữu Hồng","","48","https://xebuyt.net/165-doi-dien-nha-tho-xu-khuyen-luong-de-huu-hong"
"QBTH 099","Trạm xe buýt [QBTH 099] Nhà thờ Bình Hòa, Quận Bình Thạnh","124 Nơ Trang Long, Quận Bình Thạnh, Tp.Hồ Chí Minh","31, 36, 64, 95, 146","https://xebuyt.net/1650-nha-tho-binh-hoa"
"A38","Trạm xe bus (A) Nam Thăng Long 38","","38","https://xebuyt.net/1651-a-nam-thang-long-38"
"QBTH 095","Trạm xe buýt [QBTH 095] Cây Xăng 178, Quận Bình Thạnh","164 Lê Quang Định, Quận Bình Thạnh, Tp.Hồ Chí Minh","24, 146","https://xebuyt.net/1651-cay-xang-178"
"QBTH 119","Trạm xe buýt [QBTH 119] Chùa Giác Quang, Quận Bình Thạnh","342 Phan Văn Trị, Quận Bình Thạnh, Tp.Hồ Chí Minh","36, 40, 95, 146","https://xebuyt.net/1652-chua-giac-quang"
"QGV 126","Trạm xe buýt [QGV 126] Chợ Bến Cát, Quận Gò Vấp","262 Dương Quảng Hàm, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1653-cho-ben-cat"
"QBTH 118","Trạm xe buýt [QBTH 118] Chợ Phan Văn Trị, Quận Bình Thạnh","182B/2 Phan Văn Trị, Quận Bình Thạnh, Tp.Hồ Chí Minh","36, 40, 95, 146","https://xebuyt.net/1654-cho-phan-van-tri"
"40A","Trạm xe bus (A) CV Thống Nhất 40","","40A, 40B","https://xebuyt.net/1655-a-cv-thong-nhat-40"
"QGV 127","Trạm xe buýt [QGV 127 ] Karaoke Tuấn, Quận Gò Vấp","428 Dương Quảng Hàm, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1655-karaoke-tuan"
"QGV 046","Trạm xe buýt [QGV 046] Nhà hàng Vườn Cau, Quận Gò Vấp","484 Nguyễn Thái Sơn, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1656-nha-hang-vuon-cau"
"QGV 053","Trạm xe buýt [QGV 053] Trường Văn Thư lưu trữ, Quận Gò Vấp","214 Lê Đức Thọ, Quận Gò Vấp, Tp.Hồ Chí Minh","40, 146","https://xebuyt.net/1657-truong-van-thu-luu-tru"
"43","Trạm xe bus (A) Công Viên Thống Nhất 43","","43","https://xebuyt.net/1658-a-cong-vien-thong-nhat-43"
"A44","Trạm xe bus (A) Trần Khánh Dư 44","","44","https://xebuyt.net/1659-a-tran-khanh-du-44"
"QGV 133","Trạm xe buýt [QGV 133] Đài Liệt sĩ, Quận Gò Vấp","178 Nguyễn Văn Lượng, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1659-dai-liet-si"
"BX41","Trạm xe buýt [BX41] Bến xe An Sương, Quận 12","Bến xe An Sương Quốc lộ 22, Quận 12, Tp.Hồ Chí Minh","04, 27, 33, 41, 60, 61, 65, 66, 71, 74, 85, 104, 122, 151","https://xebuyt.net/166-ben-xe-an-suong"
"48","Trạm xe bus Đối diện cột điện HVT-11B - Đê Hữu Hồng","","48","https://xebuyt.net/166-doi-dien-cot-dien-hvt-11b-de-huu-hong"
"QGV 128","Trạm xe buýt [QGV 128] Đường số 9, Quận Gò Vấp","484 Dương Quảng Hàm, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1660-duong-so-9"
"A46","Trạm xe bus (A) Bến xe Mỹ Đình 46","","46","https://xebuyt.net/1661-a-ben-xe-my-dinh-46"
"QGV 135","Trạm xe buýt [QGV 135] Sân banh Đạt Đức, Quận Gò Vấp","286 Nguyễn Văn Lượng, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1661-san-banh-dat-duc"
"QGV 132","Trạm xe buýt [QGV 132] UBND Phường 17, Quận Gò Vấp, Quận Gò Vấp","54 Nguyễn Văn Lượng, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1662-ubnd-phuong-17-quan-go-vap"
"A48","Trạm xe bus (A) Trần Khánh Dư 48","","48","https://xebuyt.net/1663-a-tran-khanh-du-48"
"49","Trạm xe bus (A) Trần Khánh Dư 49","","49","https://xebuyt.net/1664-a-tran-khanh-du-49"
"QGV 134","Trạm xe buýt [QGV 134] Ngã 6 Gò Vấp, Quận Gò Vấp","192 Nguyễn Văn Lượng, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1664-nga-6-go-vap"
"QGV 179","Trạm xe buýt [QGV 179] VKSND Quận Gò Vấp, Quận Gò Vấp","523 Quang Trung, Quận Gò Vấp, Tp.Hồ Chí Minh","18, 24, 55","https://xebuyt.net/1665-vksnd-quan-go-vap"
"QGV 136","Trạm xe buýt [QGV 136] Điện Lực Gò Vấp, Quận Gò Vấp","372 Nguyễn Văn Lượng, Quận Gò Vấp, Tp.Hồ Chí Minh","146","https://xebuyt.net/1666-dien-luc-go-vap"
"51","Trạm xe bus (A) Trần Khánh Dư 51","","51","https://xebuyt.net/1667-a-tran-khanh-du-51"
"Q12 002","Trạm xe buýt [Q12 002] Công ty bia Tiger, Quận 12","Công ty bia Tiger Lê Văn Khương, Quận 12, Tp.Hồ Chí Minh","36, 62, 146","https://xebuyt.net/1669-cong-ty-bia-tiger"
"Q12 135","Trạm xe buýt [Q12 135] Bitis, Quận 12","487 Trường Chinh, Quận 12, Tp.Hồ Chí Minh","04, 27, 41, 65, 66, 104, 145","https://xebuyt.net/167-bitis"
"48","Trạm xe bus Ngã 4 Đê Hữu Hồng - Lĩnh Nam (Đối diện Điếm canh đê số 22)","","48","https://xebuyt.net/167-nga-4-de-huu-hong-linh-nam-doi-dien-diem-canh-de-so-22"
"Q12 001","Trạm xe buýt [Q12 001] Metro Hiệp Phú, Quận 12","48 Lê Văn Khương, Quận 12, Tp.Hồ Chí Minh","36, 62, 146","https://xebuyt.net/1670-metro-hiep-phu"
"Q12 004","Trạm xe buýt [Q12 004] UBND phường Thới An, Quận 12","Ủy ban nhân dan P.Thới An Lê Văn Khương, Quận 12, Tp.Hồ Chí Minh","36, 62, 146","https://xebuyt.net/1671-ubnd-phuong-thoi-an"
"A56","Trạm xe bus (A) Nam Thăng Long 56","","56A, 56B","https://xebuyt.net/1672-a-nam-thang-long-56"
"Q12T002","Trạm xe buýt [Q12T002] Trạm xăng Hưng Thịnh, Quận 12","Cây xăng Hưng Thịnh Lê Văn Khương, Quận 12, Tp.Hồ Chí Minh","62","https://xebuyt.net/1672-tram-xang-hung-thinh"
"A57","Trạm xe bus (A) KCN Phú Diễn 57","","57, 72","https://xebuyt.net/1673-a-kcn-phu-dien-57"
"A58","Trạm xe bus (A) Yên Phụ 58","","58","https://xebuyt.net/1674-a-yen-phu-58"
"Q12 003","Trạm xe buýt [Q12 003] Bảo hiểm xã hội Quận 12, Quận 12","270 Lê Văn Khương, Quận 12, Tp.Hồ Chí Minh","36, 62, 146","https://xebuyt.net/1674-bao-hiem-xa-hoi-quan-12"
"Q11 059","Trạm xe buýt [Q11 059] Cây Gõ, Quận 11","248-250 Minh Phụng, Quận 11, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1675-cay-go"
"A60","Trạm xe bus (A) Bến xe Nam Thăng Long 60","","60A","https://xebuyt.net/1677-a-ben-xe-nam-thang-long-60"
"Q11 061","Trạm xe buýt [Q11 061] THCS Lê Anh Xuân, Quận 11","382 Minh Phụng, Quận 11, Tp.Hồ Chí Minh","144, 145, 148","https://xebuyt.net/1677-thcs-le-anh-xuan"
"A61","Trạm xe bus (A) Vân Hà (Đông Anh) 61","","61","https://xebuyt.net/1678-a-van-ha-dong-anh-61"
"Q11 060","Trạm xe buýt [Q11 060] UBND P2, Q11, Quận 11","328 Minh Phụng, Quận 11, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1678-ubnd-p2-q11"
"A62","Trạm xe bus (A) Bến xe Yên Nghĩa 62","","62","https://xebuyt.net/1679-a-ben-xe-yen-nghia-62"
"Q11 063","Trạm xe buýt [Q11 063] công an P10, Quận 11","618 Minh Phụng, Quận 11, Tp.Hồ Chí Minh","144, 145, 148","https://xebuyt.net/1679-cong-an-p10"
"Q12 137","Trạm xe buýt [Q12 137] Chùa Vĩnh Phước, Quận 12","Chùa Vĩnh Phước Trường Chinh, Quận 12, Tp.Hồ Chí Minh","04, 27, 41, 65, 66, 104, 145","https://xebuyt.net/168-chua-vinh-phuoc"
"48","Trạm xe bus Đối diện Công ty CP Đầu tư & Bê tông Thịnh Liệt","","48","https://xebuyt.net/168-doi-dien-cong-ty-cp-dau-tu-be-tong-thinh-liet"
"A63","Trạm xe bus (A) Khu công nghiệp Bắc Thăng Long 63","","63","https://xebuyt.net/1680-a-khu-cong-nghiep-bac-thang-long-63"
"Q11 062","Trạm xe buýt [Q11 062] Đội Cung, Quận 11","470 Minh Phụng, Quận 11, Tp.Hồ Chí Minh","144, 145, 148","https://xebuyt.net/1680-doi-cung"
"A64","Trạm xe bus (A) Khu công nghiệp Bắc Thăng Long 64","","64","https://xebuyt.net/1681-a-khu-cong-nghiep-bac-thang-long-64"
"Q11 072","Trạm xe buýt [Q11 072] Trạm Đăng Kiểm, Quận 11","432 Lạc Long Quân, Quận 11, Tp.Hồ Chí Minh","38, 145, 148","https://xebuyt.net/1681-tram-dang-kiem"
"A65","Trạm xe bus (A) Trung Màu (Gia Lâm) 65","","65","https://xebuyt.net/1682-a-trung-mau-gia-lam-65"
"Q11 071","Trạm xe buýt [Q11 071] Trường Lê Quý Đôn, Quận 11","310 Lạc Long Quân, Quận 11, Tp.Hồ Chí Minh","38, 145, 148","https://xebuyt.net/1682-truong-le-quy-don"
"QTB 126","Trạm xe buýt [QTB 126] Ngã Tư Âu Cơ, Quận Tân Bình","632 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1683-nga-tu-au-co"
"Q11 073","Trạm xe buýt [Q11 073] Âu Cơ, Quận 11","612 Lạc Long Quân, Quận 11, Tp.Hồ Chí Minh","38, 145, 148","https://xebuyt.net/1684-au-co"
"QTB 128","Trạm xe buýt [QTB 128] Ni sư Huỳnh Liên, Quận Tân Bình","930 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1685-ni-su-huynh-lien"
"A9","Trạm xe bus (A) Bờ Hồ 09","","09","https://xebuyt.net/1686-a-bo-ho-09"
"QTB 127","Trạm xe buýt [QTB 127] Chùa Giác Lâm, Quận Tân Bình","794 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1686-chua-giac-lam"
"B1","Trạm xe bus (B) Bến xe Yên Nghĩa 01","","01","https://xebuyt.net/1687-b-ben-xe-yen-nghia-01"
"QTB 130","Trạm xe buýt [QTB 130] Cây xăng Lạc Long Quân, Quận Tân Bình","1274 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1687-cay-xang-lac-long-quan"
"","Trạm xe bus (B) Từ Sơn 10A","","10A","https://xebuyt.net/1688-b-tu-son-10a"
"QTB 129","Trạm xe buýt [QTB 129] Công Thọ, Quận Tân Bình","1100 Lạc Long Quân, Quận Tân Bình, Tp.Hồ Chí Minh","145, 148","https://xebuyt.net/1688-cong-tho"
"","Trạm xe bus (B) Trung Mầu 10B","","10B","https://xebuyt.net/1689-b-trung-mau-10b"
"Q12 126","Trạm xe buýt [Q12 126] Cảnh sát giao thông số 5, Quận 12","Kế cảnh sát giao thông số 5 Quốc lộ 22, Quận 12, Tp.Hồ Chí Minh","24, 71, 74, 85, 145","https://xebuyt.net/1689-canh-sat-giao-thong-so-5"
"48","Trạm xe bus Đối diện Công ty TNHH Dương Quang - Đê Hữu Hồng","","48","https://xebuyt.net/169-doi-dien-cong-ty-tnhh-duong-quang-de-huu-hong"
"Q12 139","Trạm xe buýt [Q12 139] Thiên Hòa, Quận 12","Kế 2/6B Trường Chinh, Quận 12, Tp.Hồ Chí Minh","04, 13, 23, 27, 41, 61, 62, 65, 66, 94, 104, 145","https://xebuyt.net/169-thien-hoa"
"B11","Trạm xe bus HV Nông Nghiệp Việt Nam","","11","https://xebuyt.net/1690-hv-nong-nghiep-viet-nam"
"Q12 156","Trạm xe buýt [Q12 156] Trung tâm Văn hóa quận 12, Quận 12","Hông Trung tâm văn hóa Quận 12 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1690-trung-tam-van-hoa-quan-12"
"B12","Trạm xe bus (B) Đại Áng 12","","12","https://xebuyt.net/1691-b-dai-ang-12"
"Q12 157","Trạm xe buýt [Q12 157] Trường Cao đẳng Giao thông vận tải, Quận 12","8 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1691-truong-cao-dang-giao-thong-van-tai"
"B13","Trạm xe bus (B) Cổ Nhuế 13","","13","https://xebuyt.net/1692-b-co-nhue-13"
"Q12 158","Trạm xe buýt [Q12 158] Nhà thờ Trung Chánh, Quận 12","349 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1692-nha-tho-trung-chanh"
"B14","Trạm xe bus (B) Trường TH Kỹ thuật nghiệp vụ công trình Thăng Long 14","","14","https://xebuyt.net/1693-b-truong-th-ky-thuat-nghiep-vu-cong-trinh-thang-long-14"
"Q12 159","Trạm xe buýt [Q12 159] Chợ Vạn Hạnh, Quận 12","7 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1693-cho-van-hanh"
"B15","Trạm xe bus (B) Phố Nỉ 15","","15","https://xebuyt.net/1694-b-pho-ni-15"
"Q12 160","Trạm xe buýt [Q12 160] Nhà sách Nguyễn Hữu Cầu, Quận 12","1C Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","24, 48, 145","https://xebuyt.net/1694-nha-sach-nguyen-huu-cau"
"","Trạm xe bus (B) Bến xe Mỹ Đình 16","","16","https://xebuyt.net/1695-b-ben-xe-my-dinh-16"
"Q12 161","Trạm xe buýt [Q12 161] Ngã 3 Bầu, Quận 12","Lô A4D Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1695-nga-3-bau"
"B17","Trạm xe bus (B) Nội Bài 17","","17","https://xebuyt.net/1696-b-noi-bai-17"
"Q12 162","Trạm xe buýt [Q12 162] Trạm y tế, Quận 12","772 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1696-tram-y-te"
"Q12 164","Trạm xe buýt [Q12 164] Quán Năm Lửa, Quận 12","785 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1697-quan-nam-lua"
"Q12 163","Trạm xe buýt [Q12 163] Trung tâm y tế Quận 12, Quận 12","927 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1698-trung-tam-y-te-quan-12"
"B2","Trạm xe bus (B) Bến xe Yên Nghĩa 02","","02","https://xebuyt.net/1699-b-ben-xe-yen-nghia-02"
"Q12 165","Trạm xe buýt [Q12 165] Ngã tư Nước đá, Quận 12","753 Nguyễn Ảnh Thủ, Quận 12, Tp.Hồ Chí Minh","18, 145","https://xebuyt.net/1699-nga-tu-nuoc-da"
"Q5 094","Trạm xe buýt [Q5 094] An Bình, Quận 5","1149 Trần Hưng Đạo, Quận 5, Tp.Hồ Chí Minh","01","https://xebuyt.net/17-an-binh"
"17","Trạm xe bus Số 82 Âu Cơ","","31, 41, 58, 86","https://xebuyt.net/17-so-82-au-co"
"48","Trạm xe bus Đối diện Trường Tiểu học Thanh Trì - Đê Hữu Hồng","","48","https://xebuyt.net/170-doi-dien-truong-tieu-hoc-thanh-tri-de-huu-hong"
"Q12 138","Trạm xe buýt [Q12 138] Siêu thị Chợ Lớn, Quận 12","113 Trường Chinh, Quận 12, Tp.Hồ Chí Minh","04, 27, 41, 65, 66, 104, 145","https://xebuyt.net/170-sieu-thi-cho-lon"
"","Trạm xe bus (B)Bến xe Phùng 20A","","20A","https://xebuyt.net/1700-b-ben-xe-phung-20a"
